"year","region_id","name","ons_code","road_category_id","total_link_length_km","total_link_length_miles","pedal_cycles","two_wheeled_motor_vehicles","cars_and_taxis","buses_and_coaches","lgvs","all_hgvs","all_motor_vehicles"
1999,5,"North West","E12000002",5,1940.6,1205.83,27083084.7848564,25217728.46576,1955688156.16798,46123762.2285851,266030134.017339,57141916.2093375,2350201697.089
1999,5,"North West","E12000002",6,29899.2,18578.5,173158131.51197,83061172.7511334,7411856010.89636,124494203.849519,932560099.021713,160044713.870993,8712016200.38972
1999,6,"London","E12000007",1,71.3,44.3,0,26805097.6049869,1196412659.44385,12996711.7036507,178914263.202895,141429745.287521,1556558472.27193
1999,6,"London","E12000007",3,319.7,198.65,10478119.0348366,89018037.1629683,3276261063.51408,36311646.8573531,460464888.17804,193794941.29285,4055850561.47101
1999,6,"London","E12000007",4,1390.7,864.14,96439949.4452398,181321469.49316,5936241432.534,163460761.651953,776484481.254474,229696855.36467,7287204976.06478
1999,6,"London","E12000007",5,513.2,318.89,19790051.1015668,41048402.3303905,1239634907.14229,31583676.3302314,161214134.454784,26891702.4576473,1500372822.71534
1999,6,"London","E12000007",6,12273.9,7626.65,154182076.672234,105134762.984172,4995153304.70055,85485763.1432435,647093474.11119,82140922.0154299,5915008226.95459
1999,7,"East of England","E12000006",1,264.1,164.1,0,37440270.072775,3729145568.62921,26519962.792293,557605572.208303,630932097.177483,4981643468.39458
1999,7,"East of England","E12000006",3,1138.87,707.66,3890177.61274159,50151305.1280522,5177711474.98608,34646598.241271,758757919.997216,744049751.94862,6765317042.84479
1999,7,"East of England","E12000006",4,2753.23,1710.78,41372056.5646624,85521848.0324903,6848219258.903,69011586.7086217,938042378.136682,411409633.987513,8352204695.205
1999,7,"East of England","E12000006",5,3268.1,2030.7,22156853.9727989,33068132.1084864,2163207493.23948,29913430.5654975,407055918.436332,86384265.8872186,2719629240.23702
1999,7,"East of England","E12000006",6,31731.4,19716.98,305829580.251332,119050992.20552,7814349200.6681,135521678.398155,1108375835.12288,161070597.709377,9338368304.10403
1999,8,"Yorkshire and The Humber","E12000003",1,361.8,224.81,0,12315110.3803786,3466447941.52151,22707470.2487473,555118615.411,893732080.276187,4950321210.38137
1999,8,"Yorkshire and The Humber","E12000003",2,3.5,2.17,0,277694.514038018,45931566.5264853,554686.257257616,6289631.0546409,2808198.24723614,55861775.9782868
1999,8,"Yorkshire and The Humber","E12000003",3,702.95,436.79,4352518.79026485,20279561.1130995,2553661493.75149,21476739.5907898,353881221.789748,421674880.572457,3370973886.25427
1999,8,"Yorkshire and The Humber","E12000003",4,2591.53,1610.3,35450056.6690527,60327670.1562873,5797546226.90985,93238257.3272091,735134684.070031,330228347.699435,7016475174.35676
1999,8,"Yorkshire and The Humber","E12000003",5,1922.9,1194.83,14357402.7678358,20558687.2663644,1364893397.55826,25480568.4800764,230761726.51714,56752937.8429969,1698447317.66484
1999,8,"Yorkshire and The Humber","E12000003",6,25923.6,16108.18,180295201.026008,81698505.7265569,5678620605.66293,103799436.292054,830600542.829874,140469035.830748,6835188126.34216
1999,9,"South East","E12000008",1,644.4,400.41,0,82222367.6230812,10154585162.0288,91844106.6670643,1223811768.64611,1173290237.51292,12725753633.7787
1999,9,"South East","E12000008",2,10.6,6.59,0,1467739.65044142,142976114.49137,768468.394575678,12950875.0149129,8195050.28135688,166358247.211286
1999,9,"South East","E12000008",3,857,532.52,4221690.32848167,62846916.5075956,5310251655.95423,41522070.4833771,688172119.82025,478946336.519725,6581739083.12953
1999,9,"South East","E12000008",4,4323.18,2686.3,65770451.8114213,155545598.0822,12013445415.6476,123493242.588284,1449480428.67156,512525973.937207,14254490640.9071
1999,9,"South East","E12000008",5,3090.3,1920.22,28898110.0373817,39892030.5416368,2763332140.30064,31494198.8785493,425122907.221825,82231020.8383043,3342072297.78096
1999,9,"South East","E12000008",6,38273.8,23782.24,341444091.505607,166393263.342082,11528385478.8038,140610087.091386,1541196288.67414,207771613.775551,13584356731.6869
1999,10,"West Midlands","E12000005",1,381.7,237.18,0,22116541.8953313,4867096705.86276,37809842.3954108,714029347.361409,1043954856.14014,6685007284.95586
1999,10,"West Midlands","E12000005",2,4.3,2.67,0,523001.918794242,66427299.5705082,1189840.70528116,10404858.1285294,4676785.07516106,83221784.7769029
1999,10,"West Midlands","E12000005",3,838.7,521.14,3668411.47697447,24603002.2170524,2911265667.25324,22315808.8015987,400312519.883878,353478560.829754,3711975548.42221
1999,10,"West Midlands","E12000005",4,2692.39,1672.97,24554837.2504573,56798937.330987,5931535093.18082,88644113.3778732,785518228.545295,321701029.73634,7184197387.87978
1999,10,"West Midlands","E12000005",5,2506.6,1557.53,20132426.6284896,26850691.9589597,2050241589.11954,36037665.0361886,316489824.425356,63889385.9858427,2493509156.52589
1999,10,"West Midlands","E12000005",6,25791.6,16026.16,149582065.736101,76529940.1495268,6963184999.60232,155230951.244731,928363979.360534,139376043.903603,8262685914.26072
1999,11,"North East","E12000001",1,55.6,34.55,0,1879405.52175296,444254975.940507,4014527.65847451,66016291.7312893,81587755.0107373,597752955.24139
1999,11,"North East","E12000001",2,2.4,1.49,0,157943.857870039,30084177.1554124,218454.227312495,3432579.98289986,906702.979599141,34799858.2030939
1999,11,"North East","E12000001",3,437.5,271.85,785571.636642011,11548751.5410006,1861617893.99905,14478197.3276068,243480959.322556,211240840.988626,2342366631.99415
1999,11,"North East","E12000001",4,1318.3,819.15,11460459.6655532,21332993.4432912,2888329447.2779,49353058.7618309,355501417.969061,146231067.441144,3460747973.08717
1999,11,"North East","E12000001",5,1339.8,832.51,5299053.52739998,7766518.53177444,744331851.984411,19724185.7551897,106591257.058777,21710088.0855802,900123901.415732
1999,11,"North East","E12000001",6,12863.2,7992.82,70725711.8428378,26065278.7719717,3519604261.11509,115299152.946791,442959367.294997,64171488.5071184,4168099548.63597
2000,1,"South West","E12000009",1,326.8,203.06,0,17646298.6160821,3457594411.3875,28138906.2872823,435215637.30315,582504219.980315,4521099473.57433
2000,1,"South West","E12000009",3,999.3,620.94,2440759.58900024,35803454.9481031,3305666058.96564,22398824.1171558,446694528.081007,322065508.679313,4132628374.79122
2000,1,"South West","E12000009",4,3927.1,2440.19,34587530.347769,109065377.371152,7125707408.65843,86466112.7266762,924454213.120377,388005921.021236,8633699032.89788
2000,1,"South West","E12000009",5,3286,2041.83,23763471.9405124,39786211.5363825,1984605118.69023,30796286.8726065,343614967.868283,74890144.5405656,2473692729.50807
2000,1,"South West","E12000009",6,40843.5,25378.97,173714162.381124,132579775.382968,6219983532.53062,105698960.924899,916424149.567122,155647232.947073,7530333651.35268
2000,2,"East Midlands","E12000004",1,193.7,120.36,0,11532857.9843713,2674054387.37771,15573302.9109998,396150611.802076,632873794.664161,3730184954.73932
2000,2,"East Midlands","E12000004",3,1210.8,752.36,5197044.26151276,35719809.1893343,4192785208.25877,25583321.4030064,602231041.964925,725886127.266762,5582205508.0828
2000,2,"East Midlands","E12000004",4,2624.66,1630.89,25962977.1757934,56758502.7812575,5049634553.9549,53008700.712837,688129625.723276,372784737.644655,6220316120.81693
2000,2,"East Midlands","E12000004",5,2008.4,1247.96,13166338.9080893,19816225.4611662,1245679944.22595,16986672.2330496,219678830.811716,65876588.2893278,1568038261.02121
2000,2,"East Midlands","E12000004",6,25065.9,15575.23,165060597.103012,81011393.3810142,5114860162.06658,90945382.3696332,731247463.986801,168118360.221277,6186182762.0253
2000,3,"Scotland","S92000003",1,385.29,239.41,0,8309801.322775,2560978452.8603,27962099.4392746,325104574.236459,435931245.190587,3358286173.04939
2000,3,"Scotland","S92000003",3,2811.97,1747.28,4375489.62807206,35086170.9615843,4361421805.54313,48217354.3008828,610696495.354629,487876050.539847,5543297876.70007
2000,3,"Scotland","S92000003",4,7482.01,4649.11,24893955.7235743,49234282.5026843,5856721620.92132,120964036.588821,807316751.670246,350970881.20377,7185207572.88684
2000,3,"Scotland","S92000003",5,7339.8,4560.74,15475249.5426708,18936287.0834328,1810442018.61131,42428467.7483496,370961708.62165,88521782.788515,2331290264.85326
2000,3,"Scotland","S92000003",6,41213,25608.57,105534304.660781,43536372.5841088,4947953948.9382,132653428.974787,738932757.695061,150607949.574485,6013684457.76664
2000,4,"Wales","W92000004",1,141.3,87.8,0,7170975.00596516,1335254394.83417,9450537.98317824,195728187.261393,198591860.534479,1746195955.61918
2000,4,"Wales","W92000004",3,1539.5,956.6,2644820.67227392,25600050.5547602,2795901482.56681,27286752.0430685,402221770.162252,271616695.672274,3522626750.99916
2000,4,"Wales","W92000004",4,2607.29,1620.09,10877537.3568361,33406126.1110117,3687410890.26336,51041049.0858387,447873407.935159,179515271.750477,4399246745.14585
2000,4,"Wales","W92000004",5,2986,1855.41,8189691.9447253,12667531.3616231,1046356019.13818,22318100.6420007,203622065.97649,45350256.8585585,1330313973.97685
2000,4,"Wales","W92000004",6,25678.9,15956.13,60172937.7724812,51486807.1902067,3630494086.65334,62496864.0969488,578462912.36301,99966543.9781228,4422907214.28163
2000,5,"North West","E12000002",1,600.2,372.95,0,32986767.0305416,6959429446.65653,47396284.0759962,988555005.517776,1266340841.98282,9294708345.26366
2000,5,"North West","E12000002",2,23.7,14.73,0,797750.387735624,179588467.474946,1150345.23383441,21856150.0835123,13664733.2080649,217057446.388094
2000,5,"North West","E12000002",3,826.83,513.77,5858423.40730136,23370711.4203054,2412274967.37801,21994936.5455738,303313432.690587,251887108.237891,3012841156.27237
2000,5,"North West","E12000002",4,3168.28,1968.68,47015561.6947029,76807172.1769864,7617189278.21522,133177272.540861,891401002.520281,361149412.468683,9079724137.92203
2000,5,"North West","E12000002",5,1940.5,1205.77,26858641.1272854,25077084.5538281,1887936471.2341,42151616.2286783,263058481.677132,57664134.2008769,2275887787.89461
2000,5,"North West","E12000002",6,29970.9,18623.05,178623646.490497,85404021.6415085,7375953542.02346,117737705.286395,947564249.446283,168021632.225256,8694681150.6229
